NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,A1
"2160008200","101",본오1차아파트삼거리,"0",,"41271"
"2160008300","101",SK주유소사동셀프,"0",,"41271"
"2160008400","104",매송지하차도,"0",,"41271"
"2160008401","101",팔곡이동50-24,"0",,"41271"
"2160008500","101",예일장로교회,"0",,"41271"
"2160008600","103",속성변화점,"0",,"41271"
"2160008601","101",초당초등학교,"0",,"41271"
"2160008700","103",속성변화점,"0",,"41271"
"2160008800","101",맑은물교회,"0",,"41271"
"2160008900","101",그랑시티자이아파트,"1",,"41271"
"2160009000","103",속성변화점,"0",,"41271"
"2160009100","101",다보사,"0",,"41271"
"2160009101","101",본오동703,"0",,"41271"
"2160009200","101",제자들교회,"0",,"41271"
"2160009201","101",갤럭시장사거리,"0",,"41271"
"2160009300","104",주찬양감리교회,"0",,"41271"
"2160009400","101",동산고교삼거리,"1",,"41271"
"2160009500","101",명신2교,"0",,"41271"
"2160009600","104",명신2교,"0",,"41271"
"2160009601","101",사동1346-1,"0",,"41271"
"2160009602","101",시곡초등학교,"0",,"41271"
"2160009700","103",속성변화점,"0",,"41271"
"2160009800","103",속성변화점,"0",,"41271"
"2160009900","101",각골사거리,"0",,"41271"
"2160010000","101",큰사랑어린이집,"0",,"41271"
"2160010100","101",이디야커피안산반월공원점,"0",,"41271"
"2160010200","101",이지주유소앞,"0",,"41271"
"2160010300","103",속성변화점,"0",,"41271"
"2160010400","101",아름다운교회,"0",,"41271"
"2160010401","101",본오동1001,"0",,"41271"
"2160010500","101",사리역,"1",,"41271"
"2160010600","101",사리역,"0",,"41271"
"2160010700","103",속성변화점,"0",,"41271"
"2160010800","104",팔곡교,"0",,"41271"
"2160010900","101",이천사거리,"0",,"41271"
"2160011000","104",팔곡교,"0",,"41271"
"2160011100","101",사동1644,"1",,"41271"
"2160011200","103",속성변화점,"0",,"41271"
"2160011300","101",동양자동차정비공장,"0",,"41271"
"2160011400","101",성산교회,"0",,"41271"
"2160011500","101",관음사,"0",,"41271"
"2160011600","101",사동1643,"1",,"41271"
"2160011700","101",동녘교회,"0",,"41271"
"2160011800","101",푸른하늘교회,"0",,"41271"
"2160011900","101",용신1교,"1",,"41271"
"2160012000","101",용신1교,"0",,"41271"
"2160012001","101",사동1439-1,"0",,"41271"
"2160012100","101",해여림유치원,"0",,"41271"
"2160012200","103",속성변화점,"0",,"41271"
"2160012300","101",푸르지오7차어린이집,"1",,"41271"
"2160012400","103",속성변화점,"0",,"41271"
"2160012500","101",안산신생교회,"0",,"41271"
"2160012600","101",리틀창조어린이집,"0",,"41271"
"2160012700","101",본오2동행정복지센터,"0",,"41271"
"2160012800","101",반월중앙감리교회,"0",,"41271"
"2160012900","101",반월농협본오지점,"0",,"41271"
"2160013000","101",상록교,"1",,"41271"
"2160013100","101",상록교사거리,"1",,"41271"
"2160013200","101",감골교회,"0",,"41271"
"2160013300","101",진화건장,"0",,"41271"
"2160013400","101",사사동394-14,"0",,"41271"
"2160013500","103",속성변화점,"0",,"41271"
"2160013600","103",속성변화점,"0",,"41271"
"2160013700","103",속성변화점,"0",,"41271"
"2160013800","101",건건동876-67,"0",,"41271"
"2160013900","101",안산향토사박물관,"1",,"41271"
"2160014000","101",상록수보건소,"0",,"41271"
"2160014100","101",안산대리구청,"1",,"41271"
"2160014200","101",한대정문사거리,"0",,"41271"
"2160014201","101",사동1612,"0",,"41273"
"2160014300","103",속성변화점,"0",,"41271"
"2160014400","101",청계골추어탕,"0",,"41271"
"2160014500","101",반월2교,"1",,"41271"
"2160014600","101",좋은열매어린이집,"0",,"41271"
"2160014700","103",속성변화점,"0",,"41271"
"2160014800","101",반월2교,"0",,"41271"
"2160014900","101",주향교회,"0",,"41271"
"2160015000","101",크래프트홉스안산상록수점,"0",,"41271"
"2160015100","101",본오동성당,"1",,"41271"
"2160015200","101",우리동네커피공장,"0",,"41271"
"2160015201","101",성안고등학교,"1",,"41271"
"2160015202","101",사동1621,"0",,"41273"
"2160015203","101",사동1622,"0",,"41273"
"2160015204","101",사동1621,"0",,"41271"
"2160015205","101",성안고등학교,"0",,"41271"
"2160015206","101",사동1621,"0",,"41273"
"2160015207","101",사동1621,"0",,"41273"
"2160015300","101",브롱스양재점,"1",,"41271"
"2160015400","101",새누리장애인부모연대안산지부,"0",,"41271"
"2160015500","101",킹어린이집,"1",,"41271"
"2160015600","103",속성변화점,"1",,"41271"
"2160015700","101",안산심인당,"0",,"41271"
"2160015800","101",상록수역사거리,"1",,"41271"
"2160015900","101",새누리장애인부모연대안산지부,"0",,"41271"
"2160016000","101",본오3동행정복지센터,"1",,"41271"
"2160016100","104",용신고가차도,"0",,"41271"
"2160016200","101",용신고가삼거리,"1",,"41271"
"2160016300","101",용신고가삼거리,"1",,"41271"
"2160016400","104",용신고가차도,"0",,"41271"
"2160016500","101",건건교,"0",,"41271"
"2160016501","101",건건동902-4,"0",,"41271"
"2160016600","101",상록수역1번출구,"0",,"41271"
"2160016700","101",한양대입구교차로,"1",,"41271"
"2160016800","103",속성변화점,"0",,"41271"
"2160016900","101",뉴라성관광호텔,"0",,"41271"
"2160017000","103",속성변화점,"0",,"41271"
"2160017100","101",반석교회,"1",,"41273"
"2160017200","101",안산8교사거리,"1",,"41273"
"2160017300","101",하연하이츠빌라,"0",,"41271"
"2160017400","103",속성변화점,"0",,"41271"
"2160017500","101",예향교회,"1",,"41271"
"2160017600","101",서원호텔사거리,"1",,"41271"
"2160017700","101",석호초교사거리,"1",,"41271"
"2160017701","101",사동1212-5,"1",,"41271"
"2160017800","101",한국통신사거리,"1",,"41271"
"2160017900","101",성안고사거리,"1",,"41273"
"2160018000","104",안산8교사거리,"0",,"41273"
"2160018100","101",건건교,"0",,"41271"
"2160018101","101",건건동919,"0",,"41271"
"2160018200","101",건건교,"0",,"41271"
"2160018201","101",건건동919,"0",,"41271"
"2160018300","101",수인선지하차도,"0",,"41271"
"2160018400","101",주공5단지사거리,"1",,"41271"
"2160018500","101",건건3교,"0",,"41271"
"2160018600","101",성안초교사거리,"0",,"41271"
"2160018700","101",무지개어린이집,"0",,"41271"
"2160018800","101",성안중사거리,"0",,"41271"
"2160018801","101",사동1595,"0",,"41271"
"2160018900","101",은혜침례교회,"0",,"41271"
"2160018901","101",사동1595,"0",,"41271"
"2160019000","101",건건3교,"0",,"41271"
"2160019100","101",의류타운사거리,"1",,"41273"
"2160019200","101",예은유치원,"0",,"41273"
"2160019300","101",성안중사거리,"0",,"41271"
"2160019400","101",신성어린이집,"0",,"41271"
"2160019500","101",KB국민은행안산사동지점,"0",,"41271"
"2160019501","101",사동1593,"0",,"41271"
"2160019502","101",사동1593,"0",,"41271"
"2160019503","101",사동1593,"0",,"41271"
"2160019504","101",사동1593,"0",,"41271"
"2160019600","101",의류타운사거리,"1",,"41273"
"2160019700","101",이동행정복지센터,"0",,"41271"
"2160019800","101",임시도로삼거리,"1",,"41271"
"2160019900","101",행복한이동어린이집,"1",,"41271"
"2160020000","103",속성변화점,"0",,"41273"
"2160020100","101",나눔과섬김교회,"0",,"41271"
"2160020101","101",사동1602,"0",,"41271"
"2160020102","101",사동1602,"0",,"41271"
"2160020103","101",사동1602,"0",,"41271"
"2160020200","101",신성교회,"0",,"41271"
"2160020300","101",임시도로사거리,"1",,"41271"
"2160020400","101",하늘품교회,"0",,"41271"
"2160020401","101",건건동497-1,"0",,"41271"
"2160020500","101",건국우유대리점상록구전체,"0",,"41271"
"2160020600","101",하늘품교회,"0",,"41271"
"2160020601","101",안산창촌초등학교,"0",,"41271"
"2160020700","101",고향마을삼거리,"1",,"41271"
"2160020800","101",굿모닝오피스텔교차로,"1",,"41271"
"2160020801","101",이동736,"0",,"41271"
"2160020802","101",이동736,"1",,"41271"
"2160020900","101",세븐일레븐안산일동제일점,"0",,"41271"
"2160021000","101",덴마크우유동안산대리점,"0",,"41271"
"2160021001","101",이동748,"0",,"41271"
"2160021002","101",이동748,"0",,"41271"
"2160021100","101",행복한교회,"0",,"41271"
"2160021101","101",건건동549-7,"0",,"41271"
"2160021102","101",건건동342-5,"0",,"41271"
"2160021200","101",안산제일교회교차로,"1",,"41273"
"2160021300","101",안산9교,"0",,"41273"
"2160021400","101",한우일번가,"0",,"41271"
"2160021500","101",신일축산,"0",,"41271"
"2160021600","101",세븐일레븐안산일동제일점,"0",,"41271"
"2160021700","101",RICHSMOOTHIE,"0",,"41271"
"2160021800","101",트루바,"0",,"41271"
"2160021801","101",이동734,"0",,"41271"
"2160021802","101",이동734,"0",,"41271"
"2160021803","101",이동734,"0",,"41271"
"2160021900","101",안산일동교회,"0",,"41271"
"2160022100","101",예지슬어린이집,"0",,"41271"
"2160022200","101",물의나라,"1",,"41271"
"2160022300","103",속성변화점,"0",,"41273"
"2160022400","103",속성변화점,"1",,"41271"
"2160022500","101",벧엘교회,"0",,"41271"
"2160022600","101",안산은혜교회,"0",,"41271"
"2160022601","101",이동748,"0",,"41271"
"2160022602","101",학현초등학교,"1",,"41271"
"2160022700","101",안산대학교입구사거리,"0",,"41271"
"2160022800","101",순복음송림교회,"0",,"41271"
"2160022801","101",이동748,"0",,"41271"
"2160022900","101",사리수산물,"0",,"41273"
"2160023000","101",한대앞역삼거리,"1",,"41271"
"2160023100","101",안산시육아종합지원센터,"0",,"41271"
"2160023200","101",성보교회,"0",,"41271"
"2160023400","101",아가페교회,"0",,"41271"
"2160023500","101",상상피플,"1",,"41271"
"2160023501","101",이동726,"1",,"41271"
"2160023700","101",동민교회,"0",,"41271"
"2160023800","101",안산서현교회,"0",,"41271"
"2160023900","101",아이뜰어린이집,"0",,"41271"
"2160024000","101",일동사무소입구사거리,"0",,"41271"
"2160024100","101",빛나어린이집,"0",,"41271"
"2160024200","101",학현초교사거리,"1",,"41271"
"2160024201","101",송호고등학교,"1",,"41271"
"2160024300","103",속성변화점,"0",,"41271"
"2160024400","101",송호고교사거리,"1",,"41271"
"2160024500","101",안산8교,"0",,"41273"
"2160024501","101",이동763,"0",,"41273"
"2160024600","101",안산소망문고,"0",,"41271"
"2160024700","101",붉은섬공원교차로,"1",,"41271"
"2160024800","101",세븐일레븐안산이동점,"0",,"41271"
"2160024900","103",속성변화점,"0",,"41271"
"2160025000","101",예샘교회,"0",,"41271"
"2160025100","103",속성변화점,"0",,"41271"
"2160025200","103",속성변화점,"0",,"41271"
"2160025300","101",브로스컴퍼니,"0",,"41271"
"2160025301","101",이동765,"1",,"41271"
"2160025302","101",이동765,"1",,"41271"
"2160025400","101",식물원사거리,"0",,"41271"
"2160025500","101",성황슈퍼,"0",,"41271"
"2160025600","101",푸른생화꽃백화점,"1",,"41271"
"2160028600","101",안산부곡감리교회,"0",,"41271"
"2160028700","101",등대몬테소리선교원,"0",,"41271"
"2160028800","103",속성변화점,"0",,"41273"
"2160028900","103",속성변화점,"0",,"41271"
"2160029000","101",성포파출소삼거리,"1",,"41271"
"2160029100","101",하나린아이어린이집,"0",,"41271"
"2160029200","101",한길교회,"0",,"41271"
"2160029300","101",부곡종합시장사거리,"0",,"41271"
"2160029400","101",부곡종합시장사거리,"0",,"41271"
"2160029500","101",성포IC사거리,"1",,"41271"
"2160029600","103",속성변화점,"0",,"41271"
"2160029700","101",노적봉사거리,"1",,"41271"
"2160029800","103",속성변화점,"0",,"41271"
"2160029900","101",예술공원사거리,"1",,"41271"
"2160030000","101",월피광장앞교차로,"0",,"41271"
"2160030100","101",안산농협사거리,"1",,"41271"
"2160030200","101",다농사거리,"1",,"41271"
"2160030300","101",안산교,"1",,"41273"
"2160030400","101",부곡초교사거리,"0",,"41271"
"2160030500","101",경민유통,"0",,"41271"
"2160030600","103",속성변화점,"0",,"41271"
"2160030700","101",사랑교회,"0",,"41271"
"2160030800","101",평안교회,"0",,"41271"
"2160030900","101",반석교회,"0",,"41271"
"2160031000","101",이니친환경계란,"0",,"41271"
"2160031100","103",속성변화점,"0",,"41273"
"2160031200","103",속성변화점,"0",,"41271"
"2160031300","101",부곡동사무소사거리,"0",,"41271"
"2160031400","101",기쁨교회,"0",,"41271"
"2160031500","101",기독교대한감리회만족,"0",,"41271"
"2160031600","101",CU안산부곡고점,"0",,"41271"
"2160031700","101",목양교회,"0",,"41271"
"2160031800","101",안산농협부곡지점,"0",,"41271"
"2160031900","103",속성변화점,"0",,"41271"
"2160032000","103",속성변화점,"0",,"41271"
"2160032100","101",민족축복교회,"0",,"41271"
"2160032200","101",새희망교회,"0",,"41271"
"2160032300","101",월피동535,"0",,"41271"
"2160032400","101",월피동행정복지센터,"0",,"41271"
"2160032500","101",부곡교회,"1",,"41271"
"2160032600","101",월피어린이집,"0",,"41271"
"2160032700","101",안산일교,"0",,"41271"
"2160032800","103",속성변화점,"0",,"41271"
"2160032900","101",동성교회,"0",,"41271"
"2160033000","101",안산1교서사거리,"0",,"41271"
"2160033100","103",속성변화점,"0",,"41271"
"2160033200","103",속성변화점,"0",,"41271"
"2160033300","101",밀알교회,"0",,"41271"
"2160033400","101",매일토스트&커피,"0",,"41271"
"2160033500","103",속성변화점,"0",,"41271"
"2160033600","101",삼정주유소앞사거리,"0",,"41271"
"2160033700","103",속성변화점,"0",,"41271"
"2160033800","103",속성변화점,"0",,"41271"
"2160033900","101",새평안교회,"0",,"41271"
"2160034000","101",만민중앙성결교회,"0",,"41271"
"2160034100","101",정재입체교,"0",,"41271"
"2160034200","101",GS주유소안산하이웨이셀프,"0",,"41271"
"2160034300","101",정재초교사거리,"1",,"41271"
"2160034400","101",아너스빌,"0",,"41271"
"2160034500","101",정재초교사거리,"0",,"41271"
"2160034600","101",정재초교사거리,"1",,"41271"
"2160034700","101",정재초교사거리,"0",,"41271"
"2160034800","103",속성변화점,"0",,"41271"
"2160034900","101",리틀베이비어린이집,"0",,"41271"
"2160035000","101",미예뜰어린이집,"0",,"41271"
"2160035100","101",시낭어린이집,"0",,"41271"
"2160035200","101",월피길사거리,"1",,"41271"
"2160035300","101",안산IC입구사거리,"1",,"41271"
"2160035400","101",안산IC입구사거리,"0",,"41271"
"2160035500","101",양상동산82-4,"0",,"41271"
"2160035600","101",뉴황제,"0",,"41271"
"2160035700","101",안산IC앞교차로,"1",,"41271"
"2160035800","101",마니커안산총판,"0",,"41271"
"2160035801","101",양상동345-5,"0",,"41271"
"2160035900","103",속성변화점,"0",,"41271"
"2160035901","101",장하동546,"0",,"41271"
"2160042002","101",사사동247-4,"0",,"41271"
"2160045600","101",본오동588-445,"0",,"41271"
"2160045700","101",본오교차로,"0",,"41271"
"2160079900","101",반월공원,"0",,"41271"
"2160080000","101",본오초등학교,"0",,"41271"
"2160080100","101",우성낚시삼거리,"0",,"41271"
"2160087700","104",송산교동측,"0",,"41271"
"2160087900","101",송산교,"1",,"41271"
"2160088100","101",건건동산90-1,"1",,"41410"
"2160107200","101",이동620-3,"0",,"41271"
"2160107300","101",일동706,"0",,"41271"
"2160107400","101",일동705,"0",,"41271"
"2160107500","101",웃말길사거리,"0",,"41271"
"2160107600","101",웃말길사거리,"0",,"41271"
"2160107700","102",사사동산70-13,"0",,"41271"
"2160107800","101",사사동434-5,"0",,"41271"
"2160107900","101",사사동436-28,"0",,"41271"
"2160108000","101",사사동433-3,"0",,"41271"
"2160108100","101",사사동406-1,"0",,"41271"
"2160108700","102",사사동119-6,"0",,"41271"
"2160108800","101",사사동119-70,"0",,"41271"
"2160108900","102",사사동119-70,"0",,"41271"
"2160109100","102",사사동376-4,"0",,"41271"
"2160109200","101",사사동243-71,"0",,"41271"
"2160109300","101",사사동376-2,"0",,"41271"
"2160109400","101",사사동617-12,"0",,"41271"
"2160109500","102",사사동132-5,"0",,"41271"
"2160109600","102",사사동133-4,"0",,"41271"
"2160109700","103",속성변화점,"0",,"41271"
"2160109800","102",사사동449-4,"0",,"41271"
"2160109900","101",사사동445-1,"0",,"41271"
"2160110000","101",사사동450-9,"0",,"41271"
"2160110100","101",사사동444-6,"0",,"41271"
"2160110200","101",이동764,"0",,"41273"
"2160110300","101",이동761,"0",,"41273"
"2160110400","102",송호고교사거리,"0",,"41273"
"2160110500","103",속성변화점,"0",,"41273"
"2160110600","101",이동768,"0",,"41271"
"2160110700","101",이동768,"0",,"41271"
"2160110800","101",이동768,"0",,"41271"
"2160110900","101",이동766,"0",,"41271"
"2160111000","101",이동771,"0",,"41271"
"2160111100","101",이동771,"0",,"41271"
"2160111200","101",학현초교사거리,"0",,"41271"
"2160111300","101",이동742,"0",,"41271"
"2160111400","101",이동742,"0",,"41271"
"2160111500","101",이동742,"0",,"41271"
"2160111600","101",이동746,"0",,"41271"
"2160111700","101",이동746,"0",,"41271"
"2160111800","101",학현초등학교,"0",,"41271"
"2160111900","101",이동728,"0",,"41271"
"2160112000","101",이동728,"0",,"41271"
"2160112100","101",이동728,"0",,"41271"
"2160112200","101",이동728,"0",,"41271"
"2160112300","101",성안중사거리,"0",,"41271"
"2160112400","103",속성변화점,"0",,"41271"
"2160112500","103",속성변화점,"0",,"41271"
"2160112600","101",사동1592,"0",,"41273"
"2160112700","101",사동1598,"0",,"41271"
"2160112800","101",사동1598,"0",,"41271"
"2160112900","101",의류타운사거리,"0",,"41273"
"2160113000","101",사동1600,"0",,"41271"
"2160113100","101",사동1600,"0",,"41271"
"2160113200","101",안산제일교회교차로,"0",,"41273"
"2160113300","101",사동1627,"0",,"41271"
"2160113400","101",사동1594,"0",,"41271"
"2160113500","101",사동1627,"0",,"41271"
"2160113600","101",사동1594,"0",,"41271"
"2160113700","101",굿모닝오피스텔교차로,"0",,"41271"
"2160113800","101",이동737,"0",,"41271"
"2160113900","101",이동737,"0",,"41271"
"2160114000","101",이동735,"0",,"41271"
"2160114100","101",사동1625,"0",,"41271"
"2160114200","101",사동1613,"0",,"41273"
"2160114300","101",사동1613,"0",,"41273"
"2160114400","101",사동1614,"0",,"41273"
"2160114500","101",사동1614,"0",,"41273"
"2160114600","101",사동1613,"0",,"41273"
"2160114700","101",사동1615,"0",,"41273"
"2160114800","102",사동1345-3,"0",,"41271"
"2160114900","102",사동1345-1,"0",,"41271"
"2160115000","102",사동1342-2,"0",,"41271"
"2160115100","102",본오동1010,"0",,"41271"
"2160115200","101",사동1450,"0",,"41271"
"2160115300","103",속성변화점,"0",,"41271"
"2160115400","101",팔곡이동65-6,"0",,"41271"
"2160115500","101",팔곡이동75-16,"0",,"41271"
"2160115600","101",팔곡이동71-3,"0",,"41271"
"2160115700","101",팔곡이동68-14,"0",,"41271"
"2160115800","102",팔곡이동50-6,"0",,"41271"
"2160115900","102",팔곡일동603-3,"0",,"41271"
"2160116000","101",팔곡일동585-4,"0",,"41271"
"2160116100","101",팔곡일동569-3,"0",,"41271"
"2160116200","101",팔곡일동681-2,"0",,"41271"
"2160116300","102",팔곡일동681,"0",,"41271"
"2160116400","101",팔곡일동681-2,"1",,"41271"
"2160116500","101",팔곡이동357-8,"0",,"41271"
"2160116600","101",팔곡이동402-1,"0",,"41271"
"2160116700","102",팔곡이동368-23,"0",,"41271"
"2160116800","102",팔곡초등학교,"0",,"41271"
"2160116900","102",팔곡이동593-29,"0",,"41271"
"2160117000","102",팔곡이동410-13,"0",,"41271"
"2160117100","101",삼천교차로,"0",,"41271"
"2160117200","101",사사동406-1,"0",,"41271"
"2160117300","101",사사동425-8,"0",,"41271"
"2160117400","101",사사동산66-4,"0",,"41271"
"2160117500","104",반월3교,"0",,"41271"
"2160117600","105",안산시상록구-군포시,"0",,"41271"
"2160117800","106",둔대JC남측,"0",,"41410"
"2170005700","101",안산교,"1",,"41273"
"2170005701","101",안산교,"1",,"41273"
"2170005800","101",중앙역사거리,"1",,"41273"
"2170005900","104",중앙지하차도,"0",,"41273"
"2170006100","101",로얄헤리티지호텔,"0",,"41273"
"2170006101","101",고잔동562,"0",,"41273"
"2170006200","101",한양빌딩사거리,"1",,"41273"
"2170006300","101",더루체웨딩홀,"1",,"41273"
"2170006400","101",안산우체국교차로,"1",,"41273"
"2170006600","101",화정교,"1",,"41273"
"2170008400","106",안산IC서측,"1",,"41273"
"2170012900","103",속성변화점,"0",,"41273"
"2170013900","101",초지동784,"0",,"41273"
"2170015300","101",양지초교사거리,"1",,"41273"
"2170015400","101",고잔동850,"0",,"41273"
"2170015500","101",호수공원사거리,"1",,"41273"
"2170015600","103",속성변화점,"0",,"41273"
"2170015800","101",한국비즈넷,"0",,"41273"
"2170016100","101",호수공원사거리,"0",,"41273"
"2170016300","101",화정16교,"0",,"41273"
"2170016600","101",화정16교삼거리,"0",,"41273"
"2170017900","103",속성변화점,"0",,"41273"
"2170018100","101",예빛교회,"0",,"41273"
"2170018102","101",초지동781,"0",,"41273"
"2170019000","103",속성변화점,"0",,"41273"
"2170019300","103",속성변화점,"0",,"41273"
"2170019600","101",보네르빌리지사거리,"1",,"41273"
"2170019800","101",공용주차장,"0",,"41273"
"2170019900","103",속성변화점,"0",,"41273"
"2170020000","101",고잔고교사거리,"1",,"41273"
"2170020100","101",그린시티교회,"1",,"41273"
"2170020101","101",고잔동826,"0",,"41273"
"2170020400","101",공용주차장교차로,"1",,"41273"
"2170020401","101",공용주차장교차로,"0",,"41273"
"2170020800","101",새은혜교회,"1",,"41273"
"2170020801","101",고잔동805,"0",,"41273"
"2170021100","101",고잔공원삼거리,"1",,"41273"
"2170021400","101",화정15교,"0",,"41273"
"2170021500","104",화정15교,"0",,"41273"
"2170021600","104",화정15교사거리,"0",,"41273"
"2170021700","101",화정15교사거리,"1",,"41273"
"2170022000","101",산돌교회,"0",,"41273"
"2170023200","101",NH농협은행,"0",,"41273"
"2170023300","101",9단지삼거리,"0",,"41273"
"2170023700","103",속성변화점,"0",,"41273"
"2170023900","101",6단지사거리,"1",,"41273"
"2170024100","101",신한은행고잔지점,"0",,"41273"
"2170024101","101",고잔동826,"0",,"41273"
"2170024102","101",고잔동826,"0",,"41273"
"2170024103","101",고잔동826,"0",,"41273"
"2170024400","101",로데오사거리,"0",,"41273"
"2170024401","101",고잔동800,"0",,"41273"
"2170024402","101",고잔동805,"0",,"41273"
"2170024403","101",검찰사거리,"0",,"41273"
"2170024500","101",검찰사거리,"0",,"41273"
"2170024501","101",수원지방검찰청안산지청,"1",,"41273"
"2170025100","101",호수파출소앞교차로,"0",,"41273"
"2170025400","101",화정14교,"0",,"41273"
"2170025700","101",주공12단지교차로,"0",,"41273"
"2170025900","101",영광장로교회,"0",,"41273"
"2170025902","101",초지동행정복지센터,"0",,"41273"
"2170028500","101",커피랑도서관안산고잔점,"1",,"41273"
"2170028501","101",고잔동824,"0",,"41273"
"2170028502","101",고잔동825,"1",,"41273"
"2170028503","101",문화광장사거리,"1",,"41273"
"2170028600","101",25시광장사거리,"0",,"41273"
"2170028601","101",하이마트사거리,"0",,"41273"
"2170028602","101",고잔동799,"1",,"41273"
"2170028603","101",법원사거리,"1",,"41273"
"2170029100","101",법원사거리,"1",,"41273"
"2170029101","101",고잔동804,"0",,"41273"
"2170029300","101",바람공원사거리,"1",,"41273"
"2170029600","101",화정12교,"1",,"41273"
"2170029700","101",화정12교사거리,"1",,"41273"
"2170030100","103",속성변화점,"0",,"41273"
"2170030101","101",중앙역주차장교차로,"0",,"41273"
"2170031000","103",속성변화점,"0",,"41273"
"2170031400","101",안산5교사거리,"1",,"41273"
"2170031700","101",중앙역주차장교차로,"1",,"41273"
"2170031900","101",자동차부분정비안산조합,"0",,"41273"
"2170032300","101",하이마트사거리,"1",,"41273"
"2170032400","101",지디스타일안산점,"1",,"41273"
"2170032800","101",고잔역사거리,"1",,"41273"
"2170033200","101",화정11교,"1",,"41273"
"2170033300","101",화정11교,"1",,"41273"
"2170035500","103",속성변화점,"0",,"41273"
"2170036200","101",한국농어촌공사화안사업단,"0",,"41273"
"2170036300","101",KT안산지사,"0",,"41273"
"2170036800","101",안산1교,"0",,"41273"
"2170037100","101",콩툰만화카페안산중앙점,"0",,"41273"
"2170037400","101",KB국민은행안산종합금융센터,"0",,"41273"
"2170038000","101",IBK미소금융재단,"0",,"41273"
"2170038200","101",IBK기업은행안산중앙지점,"0",,"41273"
"2170039300","101",중앙중학교사거리,"1",,"41273"
"2170039500","101",중앙초교사거리,"0",,"41273"
"2170039700","101",소방서사거리,"0",,"41273"
"2170039900","101",시청삼거리,"1",,"41273"
"2170040200","101",가치있는누림,"1",,"41273"
"2170040600","101",세무서사거리,"0",,"41273"
"2170044200","101",안산3교,"0",,"41273"
"2170044700","101",고잔성당,"0",,"41273"
"2170044800","101",당곡운동장,"0",,"41273"
"2170046600","101",푸른동산어린이집,"0",,"41273"
"2170046800","101",안산올림픽기념관,"0",,"41273"
"2170046900","101",코알라어린이집,"0",,"41273"
"2170047000","101",화랑교,"0",,"41273"
"2170047200","101",고잔동행정복지센터사거리,"0",,"41273"
"2170047300","101",현대3차아트빌라,"0",,"41273"
"2170048100","103",속성변화점,"0",,"41273"
"2170048900","101",주공7단지사거리,"1",,"41273"
"2170048901","101",월피동536-44,"0",,"41273"
"2170049200","101",덕성초교사거리,"1",,"41273"
"2170049201","101",고잔동643-20,"1",,"41273"
"2170049202","101",고잔동643-20,"0",,"41273"
"2170049500","101",산돌소망교회,"1",,"41273"
"2170049900","101",21세기병원앞교차로,"0",,"41273"
"2170050200","101",충효입구삼거리,"1",,"41273"
"2170051300","101",나눔교회,"0",,"41273"
"2170051400","101",삼성빌라삼거리,"1",,"41273"
"2170051600","103",속성변화점,"0",,"41273"
"2170051700","101",화랑초교사거리,"0",,"41273"
"2170051900","101",화정2교,"0",,"41273"
"2170052400","101",요거프레소안산창동사거리점,"0",,"41273"
"2170052500","103",속성변화점,"0",,"41273"
"2170053200","101",중앙주유소사거리,"1",,"41273"
"2170053600","101",강서고교사거리,"1",,"41273"
"2170054900","101",축복의통로교회,"0",,"41273"
"2170054901","101",와동268,"0",,"41273"
"2170054902","101",와동268,"0",,"41273"
"2170057200","101",화정4교,"0",,"41273"
"2170057600","101",꿈그림나라어린이집,"0",,"41273"
"2170058800","101",음파교회,"0",,"41273"
"2170059200","101",새선민교회,"0",,"41273"
"2170059201","101",와동863,"0",,"41273"
"2170059300","101",시립와동어린이집,"0",,"41273"
"2170059301","101",와동268,"0",,"41273"
"2170059400","101",화정5교,"0",,"41273"
"2170059401","101",와동878,"0",,"41273"
"2170059500","101",화정5교,"0",,"41273"
"2170059501","101",와동880,"0",,"41273"
"2170060400","101",공원묘지삼거리,"0",,"41273"
"2170060500","103",속성변화점,"0",,"41273"
"2170060600","101",면허시험장삼거리,"0",,"41273"
"2170060800","101",미스터브리즈안산와동점,"0",,"41273"
"2170060801","101",와동863,"0",,"41273"
"2170060900","101",화정6교,"0",,"41273"
"2170060901","101",와동878,"0",,"41273"
"2170061000","101",화정6교,"0",,"41273"
"2170061400","103",속성변화점,"0",,"41273"
"2170061500","101",화정7교,"0",,"41273"
"2170061600","101",화정7교,"0",,"41273"
"2170061800","101",화정8교,"0",,"41273"
"2170061900","101",화정8교사거리,"1",,"41273"
"2170062200","105",안산시단원구-시흥시,"0",,"41390"
"2170062300","101",화정교,"1",,"41273"
"2170107200","101",대흥빌딩,"0",,"41273"
"2170107201","101",초지동765,"0",,"41273"
"2170107202","101",초지동765,"0",,"41273"
"2170107203","101",초지동765,"0",,"41273"
"2170107300","101",별빛어린이집,"0",,"41273"
"2170107302","101",초지동765,"0",,"41273"
"2170107303","101",초지동765,"0",,"41273"
"2170107304","101",초지동765,"0",,"41273"
"2170107305","101",초지동762,"0",,"41273"
"2170107400","101",성재빌딩,"1",,"41273"
"2170107500","101",상록교회,"0",,"41273"
"2170107501","101",초지동768,"0",,"41273"
"2170107502","101",초지동768,"0",,"41273"
"2170107600","101",화정낚시터,"0",,"41273"
"2170107700","101",소망빌딩,"0",,"41273"
"2170107800","101",애스톤하우스,"0",,"41273"
"2170107900","101",자연과아이들어린이집,"0",,"41273"
